Parameters,Predictions,Actual,Errors
"[1.5, 0.2]",1.7416014602312355,0.3102970723593361,-1.4313043878718994
"[1.5, 0.30000000000000004]",1.8407411632087822,1.3612965912193955,-0.4794445719893867
"[1.5, 0.4]",1.9398808661863287,2.5647031434449126,0.6248222772585839
"[1.5, 0.5]",2.039020569163875,2.3001784333885325,0.2611578642246575
"[1.5, 0.6000000000000001]",2.138160272141422,1.4046887628962925,-0.7334715092451294
"[1.5, 0.7000000000000001]",2.2372999751189684,3.0903286569358386,0.8530286818168702
"[1.5, 0.8]",2.336439678096515,3.0517490170040875,0.7153093389075726
"[1.5, 0.9]",2.4355793810740614,2.9616181086415097,0.5260387275674483
"[1.5, 1.0]",2.5347190840516083,3.3236628905863843,0.788943806534776
"[1.5, 1.1]",2.6338587870291548,2.8564228285665387,0.22256404153738396
"[1.5, 1.2000000000000002]",2.7329984900067017,2.2906752955128282,-0.4423231944938735
"[1.5, 1.3]",2.8321381929842477,3.7836780280124587,0.9515398350282109
"[1.5, 1.4000000000000001]",2.9312778959617947,3.272240743118073,0.3409628471562782
"[1.5, 1.5]",3.030417598939341,3.4487650087387696,0.4183474097994284
"[1.5, 1.6]",3.1295573019168876,3.0898284821034805,-0.039728819813407146
"[1.5, 1.7000000000000002]",3.2286970048944346,1.7825328905026627,-1.4461641143917718
"[1.5, 1.8]",3.3278367078719806,2.3450035535949416,-0.982833154277039
"[1.5, 1.9000000000000001]",3.4269764108495275,3.818745621564434,0.39176921071490645
"[1.5, 2.0]",3.526116113827074,2.7439837724591323,-0.7821323413679417
"[1.5, 2.1]",3.6252558168046205,3.7804224995323374,0.15516668272771694
"[1.5, 2.2]",3.7243955197821674,4.419012860062243,0.6946173402800757
"[1.5, 2.3000000000000003]",3.823535222759714,3.892381400963078,0.06884617820336425
"[1.5, 2.4000000000000004]",3.922674925737261,2.3020190405918006,-1.6206558851454602
"[1.5, 2.5]",4.021814628714807,2.643920317593917,-1.3778943111208903
"[1.5, 2.6]",4.120954331692353,3.843391922714428,-0.27756240897792495
"[1.5, 2.7]",4.2200940346699,5.299437235055924,1.079343200386024
"[1.5, 2.8000000000000003]",4.319233737647447,5.660758593910869,1.3415248562634225
"[1.5, 2.9000000000000004]",4.418373440624993,6.3960055340053135,1.9776320933803202
"[1.5, 3.0]",4.51751314360254,4.747997103674774,0.2304839600722346
"[1.5, 3.1]",4.616652846580086,3.9682328434922027,-0.6484200030878835
"[1.5, 3.2]",4.715792549557633,3.688504778374549,-1.027287771183084
"[1.5, 3.3000000000000003]",4.814932252535179,4.744189629885017,-0.07074262265016262
"[1.5, 3.4000000000000004]",4.914071955512727,5.361981078281525,0.4479091227687988
"[1.5, 3.5]",5.013211658490272,4.672276246055572,-0.3409354124347006
"[1.5, 3.6]",5.112351361467819,5.133891253020887,0.021539891553068458
"[1.5, 3.7]",5.211491064445366,4.9757253865826945,-0.23576567786267155
"[1.5, 3.8000000000000003]",5.3106307674229125,4.031681013597655,-1.2789497538252572
"[1.5, 3.9000000000000004]",5.409770470400459,4.803138840453351,-0.606631629947108
"[1.5, 4.0]",5.5089101733780055,5.6398796297123,0.13096945633429424
"[1.5, 4.1000000000000005]",5.608049876355553,5.984478494288956,0.3764286179334029
"[1.5, 4.2]",5.7071895793330985,5.600198539585726,-0.10699103974737234
"[1.5, 4.3]",5.806329282310645,4.985697087596059,-0.8206321947145856
"[1.5, 4.4]",5.905468985288192,4.829880869347869,-1.0755881159403229
"[1.5, 4.5]",6.004608688265739,6.842422385431767,0.8378136971660286
"[1.5, 4.6000000000000005]",6.103748391243285,4.478933302331945,-1.6248150889113404
"[1.5, 4.7]",6.202888094220832,6.929400096907244,0.7265120026864125
"[1.5, 4.800000000000001]",6.302027797198379,3.962536700102299,-2.3394910970960803
"[1.5, 4.9]",6.401167500175925,6.530694018619551,0.12952651844362606
"[1.5, 5.0]",6.500307203153471,5.858093538485199,-0.6422136646682723
"[1.5, 5.1000000000000005]",6.599446906131019,6.555285182658022,-0.04416172347299696
"[1.5, 5.2]",6.698586609108564,8.50561148113882,1.8070248720302553
"[1.5, 5.300000000000001]",6.7977263120861116,6.628990911430055,-0.16873540065605663
"[1.5, 5.4]",6.896866015063658,6.819880586915615,-0.07698542814804288
"[1.5, 5.5]",6.996005718041204,6.451101023847934,-0.5449046941932698
"[1.5, 5.6000000000000005]",7.095145421018751,6.071556840162215,-1.0235885808565364
"[1.5, 5.7]",7.1942851239962975,6.009870066827232,-1.1844150571690655
"[1.5, 5.800000000000001]",7.293424826973845,8.61313156760199,1.3197067406281446
"[1.5, 5.9]",7.3925645299513905,5.941007591786312,-1.4515569381650781
"[1.5, 6.0]",7.491704232928937,7.555406498121434,0.06370226519249744
"[1.5, 6.1000000000000005]",7.590843935906484,7.674230030325203,0.08338609441871903
"[1.5, 6.2]",7.68998363888403,9.251169871008976,1.5611862321249461
"[1.5, 6.300000000000001]",7.789123341861577,8.542017419970712,0.7528940781091347
"[1.5, 6.4]",7.888263044839124,6.705070069918129,-1.1831929749209946
"[1.5, 6.5]",7.98740274781667,9.362053292149152,1.3746505443324821
"[1.5, 6.6000000000000005]",8.086542450794216,8.474089437970179,0.3875469871759627
"[1.5, 6.7]",8.185682153771763,6.968688035128842,-1.216994118642921
"[1.5, 6.800000000000001]",8.28482185674931,8.214436768450273,-0.07038508829903733
"[1.5, 6.9]",8.383961559726856,9.25095584174157,0.8669942820147138
"[1.5, 7.0]",8.483101262704402,8.194722323327968,-0.2883789393764342
"[1.5, 7.1000000000000005]",8.58224096568195,8.589514404528137,0.007273438846187474
"[1.5, 7.2]",8.681380668659495,10.394658864869735,1.71327819621024
"[1.5, 7.300000000000001]",8.780520371637042,10.649723340304494,1.8692029686674516
"[1.5, 7.4]",8.87966007461459,8.937811043022885,0.058150968408295256
"[1.5, 7.5]",8.978799777592135,9.345103103408874,0.3663033258167392
"[1.5, 7.6000000000000005]",9.077939480569682,9.94973950254626,0.8718000219765774
"[1.5, 7.7]",9.177079183547228,7.401057203189467,-1.7760219803577613
"[1.5, 7.800000000000001]",9.276218886524775,7.452994772353094,-1.8232241141716816
"[1.5, 7.9]",9.375358589502321,9.192293666451118,-0.18306492305120337
"[1.5, 8.0]",9.474498292479868,9.118193330954432,-0.3563049615254368
"[1.5, 8.1]",9.573637995457414,9.70728837016504,0.13365037470762609
"[1.5, 8.200000000000001]",9.672777698434963,10.631313319189498,0.9585356207545352
"[1.5, 8.3]",9.771917401412509,10.768190153681719,0.9962727522692099
"[1.5, 8.4]",9.871057104390054,10.035445745231458,0.1643886408414037
"[1.5, 8.5]",9.970196807367602,9.010954374742541,-0.9592424326250608
"[1.5, 8.6]",10.069336510345147,8.919000975355535,-1.1503355349896118
"[1.5, 8.700000000000001]",10.168476213322695,9.27281788051561,-0.8956583328070842
"[1.5, 8.8]",10.267615916300242,10.337787945456693,0.07017202915645093
"[1.5, 8.9]",10.366755619277788,9.337424567210766,-1.0293310520670218
"[1.5, 9.0]",10.465895322255335,9.8721847172318,-0.593710605023535
"[1.5, 9.1]",10.56503502523288,8.924517205283635,-1.6405178199492454
"[1.5, 9.200000000000001]",10.664174728210428,10.083737950663082,-0.5804367775473462
"[1.5, 9.3]",10.763314431187975,11.784858219636662,1.021543788448687
"[1.5, 9.4]",10.862454134165521,10.667690704564425,-0.19476342960109605
"[1.5, 9.5]",10.961593837143067,11.10931591465582,0.14772207751275346
"[1.5, 9.600000000000001]",11.060733540120616,10.196125887885763,-0.8646076522348523
"[1.5, 9.700000000000001]",11.159873243098161,11.57926178817431,0.4193885450761492
"[1.5, 9.8]",11.259012946075707,10.197349219594921,-1.061663726480786
"[1.5, 9.9]",11.358152649053254,12.226285820538083,0.8681331714848284
"[1.5, 10.0]",11.4572923520308,11.60051756219859,0.14322521016779
"[1.6, 0.0]",1.643058611421692,2.173729041814142,0.5306704303924501
"[1.6, 0.1]",1.7421983143992388,1.4264966507673944,-0.3157016636318444
"[1.6, 0.2]",1.8413380173767853,4.497200271217578,2.6558622538407923
"[1.6, 0.30000000000000004]",1.940477720354332,2.030863875396688,0.09038615504235614
"[1.6, 0.4]",2.0396174233318787,2.294382982051393,0.2547655587195141
"[1.6, 0.5]",2.138757126309425,2.603349141998388,0.4645920156889627
"[1.6, 0.6000000000000001]",2.2378968292869716,2.8660780557802044,0.6281812264932327
"[1.6, 0.7000000000000001]",2.337036532264518,2.2326604607407754,-0.10437607152374273
"[1.6, 0.8]",2.4361762352420646,3.584194799311836,1.1480185640697713
"[1.6, 0.9]",2.535315938219611,3.4204495161605433,0.8851335779409322
"[1.6, 1.0]",2.634455641197158,2.019805330821459,-0.6146503103756991
"[1.6, 1.1]",2.7335953441747045,2.528863839226796,-0.2047315049479086
"[1.6, 1.2000000000000002]",2.8327350471522514,2.319472674694122,-0.5132623724581293
"[1.6, 1.3]",2.9318747501297975,2.8726773737099474,-0.05919737641985012
"[1.6, 1.4000000000000001]",3.0310144531073444,3.6253573631541296,0.5943429100467852
"[1.6, 1.5]",3.130154156084891,1.9083242747432072,-1.2218298813416837
"[1.6, 1.6]",3.2292938590624374,4.145935594912951,0.9166417358505132
"[1.6, 1.7000000000000002]",3.3284335620399843,1.8447009689921343,-1.48373259304785
"[1.6, 1.8]",3.4275732650175303,4.69067457529412,1.26310131027659
"[1.6, 1.9000000000000001]",3.5267129679950773,3.0251053664703744,-0.5016076015247029
"[1.6, 2.0]",3.6258526709726238,3.9353258215849487,0.30947315061232494
"[1.6, 2.1]",3.7249923739501702,4.424631953860839,0.6996395799106687
"[1.6, 2.2]",3.824132076927717,3.393739631913109,-0.43039244501460816
"[1.6, 2.3000000000000003]",3.9232717799052637,5.389944557804539,1.4666727778992756
"[1.6, 2.4000000000000004]",4.022411482882811,4.370923641729457,0.34851215884664555
"[1.6, 2.5]",4.121551185860357,2.7148357783137116,-1.406715407546645
"[1.6, 2.6]",4.220690888837903,3.097917583998333,-1.12277330483957
"[1.6, 2.7]",4.31983059181545,5.249983816136146,0.930153224320696
"[1.6, 2.8000000000000003]",4.418970294792996,5.7844401480425285,1.3654698532495324
"[1.6, 2.9000000000000004]",4.5181099977705435,4.564708986093509,0.04659898832296516
"[1.6, 3.0]",4.617249700748089,3.6489884990078725,-0.9682612017402166
"[1.6, 3.1]",4.7163894037256355,3.738172234775445,-0.9782171689501906
"[1.6, 3.2]",4.815529106703183,3.8686788432237442,-0.9468502634794387
"[1.6, 3.3000000000000003]",4.914668809680729,5.693176131468242,0.7785073217875125
"[1.6, 3.4000000000000004]",5.013808512658276,6.461488055188904,1.4476795425306284
"[1.6, 3.5]",5.112948215635822,5.576908319266032,0.46396010363020945
"[1.6, 3.6]",5.212087918613369,3.6122769077352537,-1.5998110108781152
"[1.6, 3.7]",5.311227621590915,5.352252864125481,0.041025242534566075
"[1.6, 3.8000000000000003]",5.410367324568462,3.531953238402066,-1.8784140861663956
"[1.6, 3.9000000000000004]",5.509507027546009,6.83383659582515,1.3243295682791407
"[1.6, 4.0]",5.608646730523555,4.203422629457561,-1.4052241010659934
"[1.6, 4.1000000000000005]",5.707786433501102,6.0768106542282165,0.3690242207271144
"[1.6, 4.2]",5.806926136478648,7.161063059542269,1.3541369230636215
"[1.6, 4.3]",5.906065839456194,6.235326303390433,0.32926046393423913
"[1.6, 4.4]",6.005205542433742,5.530964508581655,-0.4742410338520866
"[1.6, 4.5]",6.104345245411288,5.493066843401865,-0.6112784020094235
"[1.6, 4.6000000000000005]",6.203484948388835,8.51022249010696,2.3067375417181255
"[1.6, 4.7]",6.302624651366381,6.969606428843465,0.6669817774770843
"[1.6, 4.800000000000001]",6.401764354343928,5.290287551485832,-1.1114768028580961
"[1.6, 4.9]",6.500904057321474,5.697081991427638,-0.8038220658938364
"[1.6, 5.0]",6.6000437602990205,6.742930778869319,0.14288701857029817
"[1.6, 5.1000000000000005]",6.699183463276568,5.595764908637406,-1.1034185546391617
"[1.6, 5.2]",6.7983231662541135,6.3764050360085145,-0.421918130245599
"[1.6, 5.300000000000001]",6.897462869231661,6.699455381351761,-0.19800748787989964
"[1.6, 5.4]",6.996602572209207,5.402768071561292,-1.5938345006479153
"[1.6, 5.5]",7.095742275186753,7.523472444258321,0.4277301690715678
"[1.6, 5.6000000000000005]",7.1948819781643,7.3537347074564465,0.15885272929214622
"[1.6, 5.7]",7.294021681141847,5.15010569129784,-2.1439159898440066
"[1.6, 5.800000000000001]",7.393161384119394,5.443381981661406,-1.9497794024579882
"[1.6, 5.9]",7.49230108709694,8.014606332056564,0.5223052449596244
"[1.6, 6.0]",7.591440790074486,5.533114368396239,-2.058326421678247
"[1.6, 6.1000000000000005]",7.690580493052034,8.010899013702927,0.3203185206508934
"[1.6, 6.2]",7.789720196029579,6.860803353403883,-0.9289168426256964
"[1.6, 6.300000000000001]",7.888859899007127,8.364288946750703,0.4754290477435763
"[1.6, 6.4]",7.987999601984673,7.425695020822841,-0.5623045811618317
"[1.6, 6.5]",8.08713930496222,7.23199401432449,-0.8551452906377293
"[1.6, 6.6000000000000005]",8.186279007939767,8.431623718390973,0.24534471045120654
"[1.6, 6.7]",8.285418710917313,8.162539391152789,-0.12287931976452349
"[1.6, 6.800000000000001]",8.38455841389486,7.839345889136983,-0.5452125247578765
"[1.6, 6.9]",8.483698116872405,8.614599679931258,0.1309015630588526
"[1.6, 7.0]",8.582837819849953,8.339754134049555,-0.24308368580039819
"[1.6, 7.1000000000000005]",8.6819775228275,9.723846345492143,1.041868822664643
"[1.6, 7.2]",8.781117225805046,8.220825932032936,-0.5602912937721101
"[1.6, 7.300000000000001]",8.880256928782593,8.19902625606598,-0.6812306727166124
"[1.6, 7.4]",8.979396631760139,7.819775096073768,-1.1596215356863704
"[1.6, 7.5]",9.078536334737684,10.246684190676376,1.1681478559386917
"[1.6, 7.6000000000000005]",9.177676037715232,8.666990442569972,-0.5106855951452598
"[1.6, 7.7]",9.27681574069278,10.10425000311065,0.8274342624178708
"[1.6, 7.800000000000001]",9.375955443670327,8.889002985008538,-0.48695245866178816
"[1.6, 7.9]",9.475095146647872,11.380582158724078,1.9054870120762057
"[1.6, 8.0]",9.574234849625418,10.382809479265852,0.8085746296404341
"[1.6, 8.1]",9.673374552602963,9.865956532098766,0.19258197949580236
"[1.6, 8.200000000000001]",9.772514255580512,8.507258651566572,-1.2652556040139409
"[1.6, 8.3]",9.871653958558058,8.03233838716121,-1.8393155713968472
"[1.6, 8.4]",9.970793661535604,8.850864239003437,-1.1199294225321665
"[1.6, 8.5]",10.069933364513151,9.51069600325119,-0.5592373612619603
"[1.6, 8.6]",10.169073067490697,11.09208090410138,0.9230078366106831
"[1.6, 8.700000000000001]",10.268212770468244,9.522779759684951,-0.7454330107832927
"[1.6, 8.8]",10.367352473445791,11.793544649857619,1.4261921764118277
"[1.6, 8.9]",10.466492176423337,11.26944530303856,0.8029531266152237
"[1.6, 9.0]",10.565631879400884,10.714863444437835,0.1492315650369509
"[1.6, 9.1]",10.66477158237843,10.670708075249847,0.005936492871416732
"[1.6, 9.200000000000001]",10.763911285355977,11.614733464627044,0.8508221792710664
"[1.6, 9.3]",10.863050988333525,10.34057694090257,-0.5224740474309542
"[1.6, 9.4]",10.96219069131107,11.859584219291879,0.8973935279808085
"[1.6, 9.5]",11.061330394288616,12.125809756136821,1.0644793618482051
"[1.6, 9.600000000000001]",11.160470097266165,10.48578964630201,-0.6746804509641553
"[1.6, 9.700000000000001]",11.25960980024371,10.069553302165271,-1.1900564980784392
"[1.6, 9.8]",11.358749503221256,12.502919977541918,1.1441704743206618
"[1.6, 9.9]",11.457889206198804,9.077031493536392,-2.3808577126624115
"[1.6, 10.0]",11.55702890917635,11.503952507373468,-0.053076401802881534
"[1.7000000000000002, 0.0]",1.7427951685672418,0.6438507633413093,-1.0989444052259325
"[1.7000000000000002, 0.1]",1.8419348715447885,2.92862097864329,1.0866861070985014
"[1.7000000000000002, 0.2]",1.941074574522335,-0.3686239209982307,-2.309698495520566
"[1.7000000000000002, 0.30000000000000004]",2.0402142774998815,2.2884933430100527,0.2482790655101712
"[1.7000000000000002, 0.4]",2.139353980477428,2.582526965903317,0.443172985425889
"[1.7000000000000002, 0.5]",2.238493683454975,1.0441254957878505,-1.1943681876671244
"[1.7000000000000002, 0.6000000000000001]",2.3376333864325214,3.016426691135338,0.6787933047028165
"[1.7000000000000002, 0.7000000000000001]",2.436773089410068,1.3856094636725755,-1.0511636257374923
"[1.7000000000000002, 0.8]",2.5359127923876144,3.985057455408005,1.4491446630203906
"[1.7000000000000002, 0.9]",2.635052495365161,3.349306583470178,0.714254088105017
"[1.7000000000000002, 1.0]",2.7341921983427078,2.6998213788540837,-0.03437081948862408
"[1.7000000000000002, 1.1]",2.8333319013202543,2.978094127634078,0.14476222631382374
"[1.7000000000000002, 1.2000000000000002]",2.932471604297801,1.8899041845848943,-1.042567419712907
"[1.7000000000000002, 1.3]",3.0316113072753472,3.58129038369991,0.5496790764245629
"[1.7000000000000002, 1.4000000000000001]",3.130751010252894,2.838340715128101,-0.29241029512479333
"[1.7000000000000002, 1.5]",3.2298907132304406,3.0942824114152296,-0.135608301815211
"[1.7000000000000002, 1.6]",3.329030416207987,3.791674031163448,0.4626436149554607
"[1.7000000000000002, 1.7000000000000002]",3.428170119185534,4.370345704443052,0.9421755852575178
"[1.7000000000000002, 1.8]",3.52730982216308,2.4021392569747513,-1.1251705651883288
"[1.7000000000000002, 1.9000000000000001]",3.626449525140627,4.805685439646931,1.1792359145063038
"[1.7000000000000002, 2.0]",3.7255892281181735,4.465093727549134,0.7395044994309607
"[1.7000000000000002, 2.1]",3.82472893109572,2.679877740244811,-1.144851190850909
"[1.7000000000000002, 2.2]",3.923868634073267,3.7889659595598344,-0.13490267451343252
"[1.7000000000000002, 2.3000000000000003]",4.023008337050813,3.6096289323672153,-0.4133794046835977
"[1.7000000000000002, 2.4000000000000004]",4.12214804002836,1.5188182288361944,-2.603329811192166
"[1.7000000000000002, 2.5]",4.221287743005906,3.4493391348893394,-0.7719486081165665
"[1.7000000000000002, 2.6]",4.320427445983452,3.850174206074573,-0.47025323990887946
"[1.7000000000000002, 2.7]",4.419567148961,2.9075205956707952,-1.5120465532902045
"[1.7000000000000002, 2.8000000000000003]",4.518706851938546,4.62818834443264,0.10948149249409411
"[1.7000000000000002, 2.9000000000000004]",4.617846554916093,5.198359256007289,0.5805127010911963
"[1.7000000000000002, 3.0]",4.716986257893639,5.03340575401151,0.316419496117871
"[1.7000000000000002, 3.1]",4.816125960871186,5.663985844208269,0.8478598833370832
"[1.7000000000000002, 3.2]",4.915265663848732,7.438716427736379,2.523450763887647
"[1.7000000000000002, 3.3000000000000003]",5.014405366826279,4.490788939089646,-0.5236164277366324
"[1.7000000000000002, 3.4000000000000004]",5.113545069803826,5.486238519139832,0.3726934493360057
"[1.7000000000000002, 3.5]",5.212684772781372,4.583260046661759,-0.6294247261196126
"[1.7000000000000002, 3.6]",5.311824475758918,4.70222456206083,-0.6095999136980881
"[1.7000000000000002, 3.7]",5.4109641787364655,5.466613445830415,0.05564926709394946
"[1.7000000000000002, 3.8000000000000003]",5.510103881714012,7.310450778810673,1.8003468970966612
"[1.7000000000000002, 3.9000000000000004]",5.6092435846915585,7.645346100313439,2.036102515621881
"[1.7000000000000002, 4.0]",5.708383287669105,4.085157303847136,-1.6232259838219694
"[1.7000000000000002, 4.1000000000000005]",5.807522990646652,6.800790814821568,0.9932678241749153
"[1.7000000000000002, 4.2]",5.906662693624198,6.560814939926289,0.6541522463020915
"[1.7000000000000002, 4.3]",6.005802396601744,4.758224380980468,-1.2475780156212766
"[1.7000000000000002, 4.4]",6.104942099579292,7.582013519008319,1.477071419429027
"[1.7000000000000002, 4.5]",6.204081802556838,7.194012053854792,0.9899302512979533
"[1.7000000000000002, 4.6000000000000005]",6.303221505534385,6.918020321873107,0.6147988163387224
"[1.7000000000000002, 4.7]",6.402361208511931,5.850154747397968,-0.552206461113963
"[1.7000000000000002, 4.800000000000001]",6.501500911489479,7.137024240827677,0.6355233293381986
"[1.7000000000000002, 4.9]",6.600640614467024,6.734694739572382,0.13405412510535797
"[1.7000000000000002, 5.0]",6.699780317444571,6.890412685293922,0.1906323678493509
"[1.7000000000000002, 5.1000000000000005]",6.798920020422118,5.502758208624562,-1.296161811797556
"[1.7000000000000002, 5.2]",6.898059723399664,8.587329826352718,1.6892701029530546
"[1.7000000000000002, 5.300000000000001]",6.997199426377211,9.610189159354059,2.612989732976848
"[1.7000000000000002, 5.4]",7.0963391293547575,7.492639991222678,0.39630086186792024
"[1.7000000000000002, 5.5]",7.195478832332303,8.118024871522547,0.9225460391902436
"[1.7000000000000002, 5.6000000000000005]",7.2946185353098505,5.525728272777957,-1.7688902625318939
"[1.7000000000000002, 5.7]",7.393758238287397,6.982433182922395,-0.4113250553650021
"[1.7000000000000002, 5.800000000000001]",7.492897941264944,7.746638311381677,0.25374037011673245
"[1.7000000000000002, 5.9]",7.59203764424249,7.937806200036914,0.34576855579442434
"[1.7000000000000002, 6.0]",7.691177347220036,9.2826222595931,1.5914449123730643
"[1.7000000000000002, 6.1000000000000005]",7.790317050197584,7.90920478045122,0.11888773025363619
"[1.7000000000000002, 6.2]",7.889456753175129,5.285123885781095,-2.6043328673940342
"[1.7000000000000002, 6.300000000000001]",7.988596456152677,8.872379944124205,0.8837834879715283
"[1.7000000000000002, 6.4]",8.087736159130223,7.421433726906601,-0.6663024322236222
"[1.7000000000000002, 6.5]",8.186875862107769,8.175544055343762,-0.011331806764006913
"[1.7000000000000002, 6.6000000000000005]",8.286015565085316,9.517086491695459,1.2310709266101423
"[1.7000000000000002, 6.7]",8.385155268062862,9.526835675373398,1.1416804073105364
"[1.7000000000000002, 6.800000000000001]",8.48429497104041,9.086660007983326,0.602365036942917
"[1.7000000000000002, 6.9]",8.583434674017955,6.893320696736414,-1.6901139772815412
"[1.7000000000000002, 7.0]",8.682574376995502,9.021443565510776,0.3388691885152735
"[1.7000000000000002, 7.1000000000000005]",8.78171407997305,8.163086122614974,-0.6186279573580755
"[1.7000000000000002, 7.2]",8.880853782950595,10.36880900757728,1.4879552246266847
"[1.7000000000000002, 7.300000000000001]",8.979993485928143,10.238201000297725,1.2582075143695821
"[1.7000000000000002, 7.4]",9.079133188905688,7.730767505591468,-1.3483656833142197
"[1.7000000000000002, 7.5]",9.178272891883234,9.904875654545698,0.7266027626624645
"[1.7000000000000002, 7.6000000000000005]",9.277412594860781,8.31387474766418,-0.9635378471966014
"[1.7000000000000002, 7.7]",9.376552297838328,8.81326187824174,-0.5632904195965889
"[1.7000000000000002, 7.800000000000001]",9.475692000815876,9.795374567206661,0.3196825663907852
"[1.7000000000000002, 7.9]",9.574831703793421,7.2701572254055975,-2.304674478387824
"[1.7000000000000002, 8.0]",9.673971406770967,11.075796297949665,1.4018248911786984
"[1.7000000000000002, 8.1]",9.773111109748513,8.865843228400644,-0.9072678813478685
"[1.7000000000000002, 8.200000000000001]",9.872250812726062,8.900091469958483,-0.9721593427675792
"[1.7000000000000002, 8.3]",9.971390515703607,11.24797754047845,1.2765870247748428
"[1.7000000000000002, 8.4]",10.070530218681153,9.968853777354676,-0.10167644132647702
"[1.7000000000000002, 8.5]",10.1696699216587,9.859937072368034,-0.3097328492906666
"[1.7000000000000002, 8.6]",10.268809624636246,10.47944519259912,0.21063556796287486
"[1.7000000000000002, 8.700000000000001]",10.367949327613793,9.949210780283856,-0.4187385473299372
"[1.7000000000000002, 8.8]",10.46708903059134,9.381458377165716,-1.0856306534256248
"[1.7000000000000002, 8.9]",10.566228733568886,9.500519263141067,-1.0657094704278194
"[1.7000000000000002, 9.0]",10.665368436546434,8.909159139089217,-1.7562092974572163
"[1.7000000000000002, 9.1]",10.76450813952398,9.980939967805359,-0.7835681717186205
"[1.7000000000000002, 9.200000000000001]",10.863647842501527,10.120649618078758,-0.7429982244227684
"[1.7000000000000002, 9.3]",10.962787545479074,12.069386559569569,1.106599014090495
"[1.7000000000000002, 9.4]",11.06192724845662,12.458391436197841,1.3964641877412216
"[1.7000000000000002, 9.5]",11.161066951434165,12.678030988729708,1.5169640372955424
"[1.7000000000000002, 9.600000000000001]",11.260206654411714,9.476087794439717,-1.784118859971997
"[1.7000000000000002, 9.700000000000001]",11.35934635738926,10.322306980086786,-1.0370393773024738
"[1.7000000000000002, 9.8]",11.458486060366806,9.744926530862273,-1.7135595295045327
"[1.7000000000000002, 9.9]",11.557625763344353,11.779690991802834,0.2220652284584812
"[1.7000000000000002, 10.0]",11.656765466321898,11.127514856871718,-0.5292506094501803
"[1.8, 0.0]",1.8425317257127913,1.4196804564173708,-0.4228512692954205
"[1.8, 0.1]",1.941671428690338,1.830313156751256,-0.11135827193908199
"[1.8, 0.2]",2.0408111316678843,2.9511163483377505,0.9103052166698662
"[1.8, 0.30000000000000004]",2.1399508346454312,1.7068380401572103,-0.43311279448822093
"[1.8, 0.4]",2.2390905376229777,1.0790281751681587,-1.160062362454819
"[1.8, 0.5]",2.338230240600524,2.1020463438895183,-0.23618389671100593
"[1.8, 0.6000000000000001]",2.437369943578071,1.6201879449544498,-0.8171819986236213
"[1.8, 0.7000000000000001]",2.5365096465556176,2.9862737400991626,0.44976409354354496
"[1.8, 0.8]",2.635649349533164,3.086781140436483,0.451131790903319
"[1.8, 0.9]",2.7347890525107106,2.6507973641175635,-0.08399168839314708
"[1.8, 1.0]",2.833928755488257,3.793806162043703,0.9598774065554458
"[1.8, 1.1]",2.933068458465804,4.373498637156333,1.4404301786905287
"[1.8, 1.2000000000000002]",3.0322081614433505,3.4905496623105,0.4583415008671494
"[1.8, 1.3]",3.131347864420897,3.200251010342491,0.06890314592159408
"[1.8, 1.4000000000000001]",3.2304875673984434,2.9350837767255826,-0.2954037906728608
"[1.8, 1.5]",3.32962727037599,1.809452622214148,-1.520174648161842
"[1.8, 1.6]",3.428766973353537,4.441314626947969,1.0125476535944324
"[1.8, 1.7000000000000002]",3.5279066763310833,4.668408466377555,1.1405017900464713
"[1.8, 1.8]",3.62704637930863,3.071320851334683,-0.555725527973947
"[1.8, 1.9000000000000001]",3.7261860822861763,1.3720177322944687,-2.3541683499917077
"[1.8, 2.0]",3.825325785263723,4.0871108405164875,0.26178505525276474
"[1.8, 2.1]",3.9244654882412693,3.6890936172426905,-0.2353718709985788
"[1.8, 2.2]",4.023605191218817,4.804180392405053,0.7805752011862364
"[1.8, 2.3000000000000003]",4.122744894196363,4.815752634607852,0.6930077404114892
"[1.8, 2.4000000000000004]",4.22188459717391,5.749679848247947,1.5277952510740374
"[1.8, 2.5]",4.321024300151456,2.606867144305334,-1.714157155846122
"[1.8, 2.6]",4.420164003129003,5.897055557249697,1.4768915541206944
"[1.8, 2.7]",4.519303706106549,3.328276352228145,-1.191027353878404
"[1.8, 2.8000000000000003]",4.618443409084096,3.9869299614411515,-0.631513447642944
"[1.8, 2.9000000000000004]",4.717583112061643,4.74656577134612,0.028982659284476853
"[1.8, 3.0]",4.8167228150391885,4.490573750150597,-0.3261490648885914
"[1.8, 3.1]",4.915862518016735,4.233953139245704,-0.6819093787710306
"[1.8, 3.2]",5.015002220994282,5.921132228444102,0.9061300074498195
"[1.8, 3.3000000000000003]",5.114141923971829,6.937727149108037,1.823585225136208
"[1.8, 3.4000000000000004]",5.213281626949375,4.709379037896914,-0.5039025890524611
"[1.8, 3.5]",5.312421329926922,5.1081364894918515,-0.20428484043507034
"[1.8, 3.6]",5.411561032904468,4.947771034560498,-0.4637899983439704
"[1.8, 3.7]",5.510700735882015,7.024767779943829,1.5140670440618145
"[1.8, 3.8000000000000003]",5.609840438859561,6.075443806608925,0.46560336774936406
"[1.8, 3.9000000000000004]",5.708980141837109,5.155151677127334,-0.5538284647097749
